"period","site","dens","spp","norm"
14,"2_45L",0,"eis",-0.47564893916344
15,"2_45L",0,"eis",-0.47564893916344
16,"2_45L",0,"eis",-0.47564893916344
17,"2_45L",0,"eis",-0.47564893916344
18,"2_45L",0,"eis",-0.47564893916344
19,"2_45L",0,"eis",-0.47564893916344
20,"2_45L",NA,"eis",NA
21,"2_45L",0,"eis",-0.47564893916344
22,"2_45L",0,"eis",-0.47564893916344
23,"2_45L",0,"eis",-0.47564893916344
24,"2_45L",0,"eis",-0.47564893916344
25,"2_45L",0,"eis",-0.47564893916344
26,"2_45L",NA,"eis",NA
27,"2_45L",0,"eis",-0.47564893916344
28,"2_45L",0,"eis",-0.47564893916344
29,"2_45L",0,"eis",-0.47564893916344
30,"2_45L",0,"eis",-0.47564893916344
31,"2_45L",0.05,"eis",-0.311951576983815
32,"2_45L",0,"eis",-0.47564893916344
33,"2_45L",0.1,"eis",-0.148254214804189
34,"2_45L",0.2,"eis",0.179140509555062
35,"2_45L",0,"eis",-0.47564893916344
36,"2_45L",0,"eis",-0.47564893916344
37,"2_45L",0.05,"eis",-0.311951576983815
38,"2_45L",0,"eis",-0.47564893916344
39,"2_45L",0,"eis",-0.47564893916344
40,"2_45L",NA,"eis",NA
41,"2_45L",0,"eis",-0.47564893916344
42,"2_45L",0,"eis",-0.47564893916344
43,"2_45L",0,"eis",-0.47564893916344
44,"2_45L",0,"eis",-0.47564893916344
45,"2_45L",0,"eis",-0.47564893916344
46,"2_45L",0,"eis",-0.47564893916344
47,"2_45L",1.4,"eis",4.10787720186607
48,"2_45L",NA,"eis",NA
49,"2_45L",NA,"eis",NA
50,"2_45L",0,"eis",-0.47564893916344
51,"2_45L",0,"eis",-0.47564893916344
52,"2_45L",0,"eis",-0.47564893916344
53,"2_45L",0.45,"eis",0.99762732045319
54,"2_45L",0,"eis",-0.47564893916344
55,"2_45L",0.5,"eis",1.16132468263282
56,"2_45L",NA,"eis",NA
57,"2_45L",0.05,"eis",-0.311951576983815
58,"2_45L",NA,"eis",NA
59,"2_45L",NA,"eis",NA
60,"2_45L",0.05,"eis",-0.311951576983815
61,"2_45L",0.1,"eis",-0.148254214804189
62,"2_45L",NA,"eis",NA
63,"2_45L",0,"eis",-0.47564893916344
1,"2_45L",0,"lam",-0.392715916701503
2,"2_45L",0,"lam",-0.392715916701503
3,"2_45L",0.05,"lam",-0.316752618945373
4,"2_45L",0,"lam",-0.392715916701503
5,"2_45L",0.05,"lam",-0.316752618945373
6,"2_45L",0.05,"lam",-0.316752618945373
7,"2_45L",0.1,"lam",-0.240789321189243
8,"2_45L",NA,"lam",NA
9,"2_45L",0.05,"lam",-0.316752618945373
10,"2_45L",0.1,"lam",-0.240789321189243
11,"2_45L",0.05,"lam",-0.316752618945373
12,"2_45L",0.05,"lam",-0.316752618945373
13,"2_45L",0,"lam",-0.392715916701503
14,"2_45L",0,"lam",-0.392715916701503
15,"2_45L",0,"lam",-0.392715916701503
16,"2_45L",0,"lam",-0.392715916701503
17,"2_45L",0,"lam",-0.392715916701503
18,"2_45L",0,"lam",-0.392715916701503
19,"2_45L",0,"lam",-0.392715916701503
20,"2_45L",NA,"lam",NA
21,"2_45L",0,"lam",-0.392715916701503
22,"2_45L",0,"lam",-0.392715916701503
23,"2_45L",0,"lam",-0.392715916701503
24,"2_45L",0,"lam",-0.392715916701503
25,"2_45L",0,"lam",-0.392715916701503
26,"2_45L",NA,"lam",NA
27,"2_45L",0,"lam",-0.392715916701503
28,"2_45L",0.4,"lam",0.214990465347538
29,"2_45L",0,"lam",-0.392715916701503
30,"2_45L",0,"lam",-0.392715916701503
31,"2_45L",0.15,"lam",-0.164826023433113
32,"2_45L",0,"lam",-0.392715916701503
33,"2_45L",0,"lam",-0.392715916701503
34,"2_45L",0,"lam",-0.392715916701503
35,"2_45L",0,"lam",-0.392715916701503
36,"2_45L",0,"lam",-0.392715916701503
37,"2_45L",0.05,"lam",-0.316752618945373
38,"2_45L",0,"lam",-0.392715916701503
39,"2_45L",0,"lam",-0.392715916701503
40,"2_45L",NA,"lam",NA
41,"2_45L",0,"lam",-0.392715916701503
42,"2_45L",2.05,"lam",2.72177929129984
43,"2_45L",0,"lam",-0.392715916701503
44,"2_45L",0,"lam",-0.392715916701503
45,"2_45L",0,"lam",-0.392715916701503
46,"2_45L",0.05,"lam",-0.316752618945373
47,"2_45L",0,"lam",-0.392715916701503
48,"2_45L",NA,"lam",NA
49,"2_45L",NA,"lam",NA
50,"2_45L",0,"lam",-0.392715916701503
51,"2_45L",0,"lam",-0.392715916701503
52,"2_45L",0,"lam",-0.392715916701503
53,"2_45L",0.6,"lam",0.518843656372059
54,"2_45L",1.1,"lam",1.27847663393336
55,"2_45L",0.85,"lam",0.898660145152711
56,"2_45L",NA,"lam",NA
57,"2_45L",1.1,"lam",1.27847663393336
58,"2_45L",NA,"lam",NA
59,"2_45L",NA,"lam",NA
60,"2_45L",1,"lam",1.1265500384211
61,"2_45L",2.8,"lam",3.86122875764179
62,"2_45L",NA,"lam",NA
63,"2_45L",3.05,"lam",4.24104524642244
1,"2_45L",0.65,"mac",0.160746505198181
2,"2_45L",0.05,"mac",-0.494604631379019
3,"2_45L",1.7,"mac",1.30761099420828
4,"2_45L",0.9,"mac",0.433809478772015
5,"2_45L",0.65,"mac",0.160746505198181
6,"2_45L",0.3,"mac",-0.221541657805186
7,"2_45L",0.2,"mac",-0.330766847234719
8,"2_45L",NA,"mac",NA
9,"2_45L",0.4,"mac",-0.112316468375652
10,"2_45L",0.4,"mac",-0.112316468375652
11,"2_45L",0.4,"mac",-0.112316468375652
12,"2_45L",0,"mac",-0.549217226093786
13,"2_45L",0.75,"mac",0.269971694627714
14,"2_45L",0,"mac",-0.549217226093786
15,"2_45L",0,"mac",-0.549217226093786
16,"2_45L",0,"mac",-0.549217226093786
17,"2_45L",0,"mac",-0.549217226093786
18,"2_45L",0,"mac",-0.549217226093786
19,"2_45L",0,"mac",-0.549217226093786
20,"2_45L",NA,"mac",NA
21,"2_45L",0,"mac",-0.549217226093786
22,"2_45L",0,"mac",-0.549217226093786
23,"2_45L",0,"mac",-0.549217226093786
24,"2_45L",0,"mac",-0.549217226093786
25,"2_45L",0,"mac",-0.549217226093786
26,"2_45L",NA,"mac",NA
27,"2_45L",0,"mac",-0.549217226093786
28,"2_45L",0.25,"mac",-0.276154252519952
29,"2_45L",0.25,"mac",-0.276154252519952
30,"2_45L",0,"mac",-0.549217226093786
31,"2_45L",0,"mac",-0.549217226093786
32,"2_45L",0,"mac",-0.549217226093786
33,"2_45L",0.2,"mac",-0.330766847234719
34,"2_45L",0.3,"mac",-0.221541657805186
35,"2_45L",0.15,"mac",-0.385379441949486
36,"2_45L",0.15,"mac",-0.385379441949486
37,"2_45L",0,"mac",-0.549217226093786
38,"2_45L",0,"mac",-0.549217226093786
39,"2_45L",0,"mac",-0.549217226093786
40,"2_45L",NA,"mac",NA
41,"2_45L",0,"mac",-0.549217226093786
42,"2_45L",0.05,"mac",-0.494604631379019
43,"2_45L",1.5,"mac",1.08916061534921
44,"2_45L",0.7,"mac",0.215359099912948
45,"2_45L",0.45,"mac",-0.0577038736608856
46,"2_45L",3.45,"mac",3.21905180922512
47,"2_45L",5.3,"mac",5.23971781367148
48,"2_45L",NA,"mac",NA
49,"2_45L",NA,"mac",NA
50,"2_45L",0.8,"mac",0.324584289342481
51,"2_45L",0.5,"mac",-0.00309127894611893
52,"2_45L",0.1,"mac",-0.439992036664252
53,"2_45L",1.45,"mac",1.03454802063445
54,"2_45L",0.8,"mac",0.324584289342481
55,"2_45L",0.15,"mac",-0.385379441949486
56,"2_45L",NA,"mac",NA
57,"2_45L",1.75,"mac",1.36222358892305
58,"2_45L",NA,"mac",NA
59,"2_45L",NA,"mac",NA
60,"2_45L",0.8,"mac",0.324584289342481
61,"2_45L",0.6,"mac",0.106133910483414
62,"2_45L",NA,"mac",NA
63,"2_45L",0.55,"mac",0.0515213157686478
1,"2_45L",0.05,"paras",0.154772072797805
2,"2_45L",0.2,"paras",2.20550203736872
3,"2_45L",0,"paras",-0.528804582059166
4,"2_45L",0.05,"paras",0.154772072797805
5,"2_45L",0,"paras",-0.528804582059166
6,"2_45L",0.05,"paras",0.154772072797805
7,"2_45L",0.05,"paras",0.154772072797805
8,"2_45L",NA,"paras",NA
9,"2_45L",0,"paras",-0.528804582059166
10,"2_45L",0.05,"paras",0.154772072797805
11,"2_45L",0.1,"paras",0.838348727654776
12,"2_45L",0.1,"paras",0.838348727654776
13,"2_45L",0,"paras",-0.528804582059166
14,"2_45L",0.25,"paras",2.88907869222569
15,"2_45L",0,"paras",-0.528804582059166
16,"2_45L",0.15,"paras",1.52192538251175
17,"2_45L",0.05,"paras",0.154772072797805
18,"2_45L",0.05,"paras",0.154772072797805
19,"2_45L",0,"paras",-0.528804582059166
20,"2_45L",NA,"paras",NA
21,"2_45L",0,"paras",-0.528804582059166
22,"2_45L",0.1,"paras",0.838348727654776
23,"2_45L",0.1,"paras",0.838348727654776
24,"2_45L",0,"paras",-0.528804582059166
25,"2_45L",0,"paras",-0.528804582059166
26,"2_45L",NA,"paras",NA
27,"2_45L",0.05,"paras",0.154772072797805
28,"2_45L",0,"paras",-0.528804582059166
29,"2_45L",0,"paras",-0.528804582059166
30,"2_45L",0,"paras",-0.528804582059166
31,"2_45L",0,"paras",-0.528804582059166
32,"2_45L",0,"paras",-0.528804582059166
33,"2_45L",0,"paras",-0.528804582059166
34,"2_45L",0,"paras",-0.528804582059166
35,"2_45L",0,"paras",-0.528804582059166
36,"2_45L",0,"paras",-0.528804582059166
37,"2_45L",0,"paras",-0.528804582059166
38,"2_45L",0.05,"paras",0.154772072797805
39,"2_45L",0,"paras",-0.528804582059166
40,"2_45L",NA,"paras",NA
41,"2_45L",0.05,"paras",0.154772072797805
42,"2_45L",0.4,"paras",4.9398086567966
43,"2_45L",0,"paras",-0.528804582059166
44,"2_45L",0,"paras",-0.528804582059166
45,"2_45L",0,"paras",-0.528804582059166
46,"2_45L",0,"paras",-0.528804582059166
47,"2_45L",0,"paras",-0.528804582059166
48,"2_45L",NA,"paras",NA
49,"2_45L",NA,"paras",NA
50,"2_45L",0.05,"paras",0.154772072797805
51,"2_45L",0,"paras",-0.528804582059166
52,"2_45L",0.05,"paras",0.154772072797805
53,"2_45L",0,"paras",-0.528804582059166
54,"2_45L",0,"paras",-0.528804582059166
55,"2_45L",0,"paras",-0.528804582059166
56,"2_45L",NA,"paras",NA
57,"2_45L",0,"paras",-0.528804582059166
58,"2_45L",NA,"paras",NA
59,"2_45L",NA,"paras",NA
60,"2_45L",0,"paras",-0.528804582059166
61,"2_45L",0.05,"paras",0.154772072797805
62,"2_45L",NA,"paras",NA
63,"2_45L",0,"paras",-0.528804582059166
1,"2_45L",1.6,"pat",2.94962888260232
2,"2_45L",1.9,"pat",3.62298278401476
3,"2_45L",1.35,"pat",2.38850063142528
4,"2_45L",1.35,"pat",2.38850063142528
5,"2_45L",0.8,"pat",1.1540184788358
6,"2_45L",0.25,"pat",-0.0804636737536885
7,"2_45L",0.05,"pat",-0.529366274695319
8,"2_45L",NA,"pat",NA
9,"2_45L",0,"pat",-0.641591924930727
10,"2_45L",0.05,"pat",-0.529366274695319
11,"2_45L",0.15,"pat",-0.304914974224504
12,"2_45L",0,"pat",-0.641591924930727
13,"2_45L",0.05,"pat",-0.529366274695319
14,"2_45L",0.05,"pat",-0.529366274695319
15,"2_45L",0,"pat",-0.641591924930727
16,"2_45L",0.05,"pat",-0.529366274695319
17,"2_45L",0,"pat",-0.641591924930727
18,"2_45L",0,"pat",-0.641591924930727
19,"2_45L",0.05,"pat",-0.529366274695319
20,"2_45L",NA,"pat",NA
21,"2_45L",0.05,"pat",-0.529366274695319
22,"2_45L",0.05,"pat",-0.529366274695319
23,"2_45L",0.15,"pat",-0.304914974224504
24,"2_45L",0.15,"pat",-0.304914974224504
25,"2_45L",0,"pat",-0.641591924930727
26,"2_45L",NA,"pat",NA
27,"2_45L",0.1,"pat",-0.417140624459911
28,"2_45L",0,"pat",-0.641591924930727
29,"2_45L",0,"pat",-0.641591924930727
30,"2_45L",0,"pat",-0.641591924930727
31,"2_45L",0.1,"pat",-0.417140624459911
32,"2_45L",0.1,"pat",-0.417140624459911
33,"2_45L",0.05,"pat",-0.529366274695319
34,"2_45L",0.1,"pat",-0.417140624459911
35,"2_45L",0,"pat",-0.641591924930727
36,"2_45L",0,"pat",-0.641591924930727
37,"2_45L",0,"pat",-0.641591924930727
38,"2_45L",0,"pat",-0.641591924930727
39,"2_45L",0.05,"pat",-0.529366274695319
40,"2_45L",NA,"pat",NA
41,"2_45L",0.05,"pat",-0.529366274695319
42,"2_45L",0.1,"pat",-0.417140624459911
43,"2_45L",0.15,"pat",-0.304914974224504
44,"2_45L",0.2,"pat",-0.192689323989096
45,"2_45L",0.15,"pat",-0.304914974224504
46,"2_45L",0.05,"pat",-0.529366274695319
47,"2_45L",0.15,"pat",-0.304914974224504
48,"2_45L",NA,"pat",NA
49,"2_45L",NA,"pat",NA
50,"2_45L",0.8,"pat",1.1540184788358
51,"2_45L",1.05,"pat",1.71514673001283
52,"2_45L",0.8,"pat",1.1540184788358
53,"2_45L",0.55,"pat",0.592890227658758
54,"2_45L",0.6,"pat",0.705115877894165
55,"2_45L",0.45,"pat",0.368438927187942
56,"2_45L",NA,"pat",NA
57,"2_45L",0.55,"pat",0.592890227658758
58,"2_45L",NA,"pat",NA
59,"2_45L",NA,"pat",NA
60,"2_45L",0.2,"pat",-0.192689323989096
61,"2_45L",0.5,"pat",0.48066457742335
62,"2_45L",NA,"pat",NA
63,"2_45L",0.2,"pat",-0.192689323989096
1,"2_45L",0,"pis",-0.864506934647297
2,"2_45L",0.15,"pis",-0.0414135058513675
3,"2_45L",0.1,"pis",-0.315777982116677
4,"2_45L",0.25,"pis",0.507315446679252
5,"2_45L",0.15,"pis",-0.0414135058513675
6,"2_45L",0.2,"pis",0.232950970413942
7,"2_45L",0.05,"pis",-0.590142458381987
8,"2_45L",NA,"pis",NA
9,"2_45L",0,"pis",-0.864506934647297
10,"2_45L",0.05,"pis",-0.590142458381987
11,"2_45L",0,"pis",-0.864506934647297
12,"2_45L",0.15,"pis",-0.0414135058513675
13,"2_45L",0.1,"pis",-0.315777982116677
14,"2_45L",0.45,"pis",1.60477335174049
15,"2_45L",0.1,"pis",-0.315777982116677
16,"2_45L",0.05,"pis",-0.590142458381987
17,"2_45L",0.2,"pis",0.232950970413942
18,"2_45L",0.25,"pis",0.507315446679252
19,"2_45L",0.1,"pis",-0.315777982116677
20,"2_45L",NA,"pis",NA
21,"2_45L",0.05,"pis",-0.590142458381987
22,"2_45L",0.15,"pis",-0.0414135058513675
23,"2_45L",0.35,"pis",1.05604439920987
24,"2_45L",0.2,"pis",0.232950970413942
25,"2_45L",0.2,"pis",0.232950970413942
26,"2_45L",NA,"pis",NA
27,"2_45L",0,"pis",-0.864506934647297
28,"2_45L",0.05,"pis",-0.590142458381987
29,"2_45L",0.15,"pis",-0.0414135058513675
30,"2_45L",0.05,"pis",-0.590142458381987
31,"2_45L",0.15,"pis",-0.0414135058513675
32,"2_45L",0,"pis",-0.864506934647297
33,"2_45L",0,"pis",-0.864506934647297
34,"2_45L",0.2,"pis",0.232950970413942
35,"2_45L",0.05,"pis",-0.590142458381987
36,"2_45L",0,"pis",-0.864506934647297
37,"2_45L",0,"pis",-0.864506934647297
38,"2_45L",0.1,"pis",-0.315777982116677
39,"2_45L",0.15,"pis",-0.0414135058513675
40,"2_45L",NA,"pis",NA
41,"2_45L",0.35,"pis",1.05604439920987
42,"2_45L",0.15,"pis",-0.0414135058513675
43,"2_45L",0.3,"pis",0.781679922944562
44,"2_45L",0.3,"pis",0.781679922944562
45,"2_45L",1,"pis",4.6227825906589
46,"2_45L",0.2,"pis",0.232950970413942
47,"2_45L",0.2,"pis",0.232950970413942
48,"2_45L",NA,"pis",NA
49,"2_45L",NA,"pis",NA
50,"2_45L",0.25,"pis",0.507315446679252
51,"2_45L",0.8,"pis",3.52532468559766
52,"2_45L",0.05,"pis",-0.590142458381987
53,"2_45L",0.05,"pis",-0.590142458381987
54,"2_45L",0.15,"pis",-0.0414135058513675
55,"2_45L",0.05,"pis",-0.590142458381987
56,"2_45L",NA,"pis",NA
57,"2_45L",0.15,"pis",-0.0414135058513675
58,"2_45L",NA,"pis",NA
59,"2_45L",NA,"pis",NA
60,"2_45L",0.05,"pis",-0.590142458381987
61,"2_45L",0.05,"pis",-0.590142458381987
62,"2_45L",NA,"pis",NA
63,"2_45L",0.05,"pis",-0.590142458381987
1,"2_45L",0.1,"pter",-0.24370459458708
2,"2_45L",0,"pter",-0.392168313128635
3,"2_45L",0,"pter",-0.392168313128635
4,"2_45L",0.05,"pter",-0.317936453857857
5,"2_45L",0,"pter",-0.392168313128635
6,"2_45L",0,"pter",-0.392168313128635
7,"2_45L",0.25,"pter",-0.0210090167747483
8,"2_45L",NA,"pter",NA
9,"2_45L",0.1,"pter",-0.24370459458708
10,"2_45L",0.05,"pter",-0.317936453857857
11,"2_45L",0,"pter",-0.392168313128635
12,"2_45L",0,"pter",-0.392168313128635
13,"2_45L",0,"pter",-0.392168313128635
14,"2_45L",0,"pter",-0.392168313128635
15,"2_45L",0,"pter",-0.392168313128635
16,"2_45L",0,"pter",-0.392168313128635
17,"2_45L",0,"pter",-0.392168313128635
18,"2_45L",0,"pter",-0.392168313128635
19,"2_45L",0,"pter",-0.392168313128635
20,"2_45L",NA,"pter",NA
21,"2_45L",0,"pter",-0.392168313128635
22,"2_45L",0,"pter",-0.392168313128635
23,"2_45L",0,"pter",-0.392168313128635
24,"2_45L",0,"pter",-0.392168313128635
25,"2_45L",0,"pter",-0.392168313128635
26,"2_45L",NA,"pter",NA
27,"2_45L",0,"pter",-0.392168313128635
28,"2_45L",0.05,"pter",-0.317936453857857
29,"2_45L",0,"pter",-0.392168313128635
30,"2_45L",0,"pter",-0.392168313128635
31,"2_45L",0,"pter",-0.392168313128635
32,"2_45L",0.1,"pter",-0.24370459458708
33,"2_45L",0,"pter",-0.392168313128635
34,"2_45L",0,"pter",-0.392168313128635
35,"2_45L",0.4,"pter",0.201686561037584
36,"2_45L",0.05,"pter",-0.317936453857857
37,"2_45L",0.15,"pter",-0.169472735316303
38,"2_45L",0.2,"pter",-0.0952408760455256
39,"2_45L",0,"pter",-0.392168313128635
40,"2_45L",NA,"pter",NA
41,"2_45L",0,"pter",-0.392168313128635
42,"2_45L",0,"pter",-0.392168313128635
43,"2_45L",1.55,"pter",1.90901932426546
44,"2_45L",0,"pter",-0.392168313128635
45,"2_45L",0,"pter",-0.392168313128635
46,"2_45L",0.05,"pter",-0.317936453857857
47,"2_45L",0,"pter",-0.392168313128635
48,"2_45L",NA,"pter",NA
49,"2_45L",NA,"pter",NA
50,"2_45L",0,"pter",-0.392168313128635
51,"2_45L",0,"pter",-0.392168313128635
52,"2_45L",0,"pter",-0.392168313128635
53,"2_45L",0,"pter",-0.392168313128635
54,"2_45L",0.05,"pter",-0.317936453857857
55,"2_45L",2.55,"pter",3.39365650968101
56,"2_45L",NA,"pter",NA
57,"2_45L",1.35,"pter",1.61209188718235
58,"2_45L",NA,"pter",NA
59,"2_45L",NA,"pter",NA
60,"2_45L",2.1,"pter",2.72556977624401
61,"2_45L",2.25,"pter",2.94826535405634
62,"2_45L",NA,"pter",NA
63,"2_45L",2.6,"pter",3.46788836895178
1,"2_45L",13.85,"purp",-0.126029156379474
2,"2_45L",7.65,"purp",-0.494966178974531
3,"2_45L",5.45,"purp",-0.62587931602439
4,"2_45L",10.1,"purp",-0.349176549078097
5,"2_45L",11.5,"purp",-0.265868189137278
6,"2_45L",11.25,"purp",-0.280744681983853
7,"2_45L",13.7,"purp",-0.134955052087419
8,"2_45L",NA,"purp",NA
9,"2_45L",13,"purp",-0.176609232057829
10,"2_45L",11.85,"purp",-0.245041099152073
11,"2_45L",20.8,"purp",0.287537344755308
12,"2_45L",17.8,"purp",0.109019430596409
13,"2_45L",27.2,"purp",0.668375561627625
14,"2_45L",37.65,"purp",1.29021296261446
15,"2_45L",30.2,"purp",0.846893475786524
16,"2_45L",18.25,"purp",0.135797117720244
17,"2_45L",6.4,"purp",-0.569348643207406
18,"2_45L",25,"purp",0.537462424577766
19,"2_45L",51.15,"purp",2.0935435763295
20,"2_45L",NA,"purp",NA
21,"2_45L",43.5,"purp",1.63832289522431
22,"2_45L",46.9,"purp",1.84064319793773
23,"2_45L",34.55,"purp",1.10574445131693
24,"2_45L",37.45,"purp",1.2783117683372
25,"2_45L",22.65,"purp",0.397623391819962
26,"2_45L",NA,"purp",NA
27,"2_45L",16.9,"purp",0.0554640563487395
28,"2_45L",7.4,"purp",-0.509842671821106
29,"2_45L",7.35,"purp",-0.512817970390421
30,"2_45L",19.3,"purp",0.198278387675859
31,"2_45L",9.45,"purp",-0.387855430479192
32,"2_45L",20.25,"purp",0.254809060492843
33,"2_45L",4.75,"purp",-0.6675334959948
34,"2_45L",6,"purp",-0.593151031761925
35,"2_45L",16.6,"purp",0.0376122649328499
36,"2_45L",15.95,"purp",-0.00106661646824498
37,"2_45L",21.2,"purp",0.311339733309828
38,"2_45L",63.95,"purp",2.85522001007413
39,"2_45L",70.5,"purp",3.2449841226544
40,"2_45L",NA,"purp",NA
41,"2_45L",30.7,"purp",0.876646461479673
42,"2_45L",3,"purp",-0.771668945920824
43,"2_45L",0.15,"purp",-0.941260964371778
44,"2_45L",0,"purp",-0.950186860079723
45,"2_45L",0.15,"purp",-0.941260964371778
46,"2_45L",0,"purp",-0.950186860079723
47,"2_45L",0,"purp",-0.950186860079723
48,"2_45L",NA,"purp",NA
49,"2_45L",NA,"purp",NA
50,"2_45L",0,"purp",-0.950186860079723
51,"2_45L",0,"purp",-0.950186860079723
52,"2_45L",0,"purp",-0.950186860079723
53,"2_45L",0,"purp",-0.950186860079723
54,"2_45L",0,"purp",-0.950186860079723
55,"2_45L",0.05,"purp",-0.947211561510408
56,"2_45L",NA,"purp",NA
57,"2_45L",0,"purp",-0.950186860079723
58,"2_45L",NA,"purp",NA
59,"2_45L",NA,"purp",NA
60,"2_45L",0.55,"purp",-0.917458575817258
61,"2_45L",9.15,"purp",-0.405707221895082
62,"2_45L",NA,"purp",NA
63,"2_45L",5.1,"purp",-0.646706406009595
1,"2_45L",6.9,"red",2.11105102710407
2,"2_45L",4.8,"red",1.219531469841
3,"2_45L",4.35,"red",1.02849156471319
4,"2_45L",4.9,"red",1.26198478209162
5,"2_45L",4.1,"red",0.922358284086638
6,"2_45L",3.55,"red",0.688865066708214
7,"2_45L",2.75,"red",0.349238568703234
8,"2_45L",NA,"red",NA
9,"2_45L",2.65,"red",0.306785256452612
10,"2_45L",4.8,"red",1.219531469841
11,"2_45L",2.55,"red",0.264331944201989
12,"2_45L",4.45,"red",1.07094487696382
13,"2_45L",10.05,"red",3.44833036299868
14,"2_45L",7.2,"red",2.23841096385594
15,"2_45L",8.35,"red",2.7266240547381
16,"2_45L",2.25,"red",0.136972007450122
17,"2_45L",2,"red",0.0308387268235654
18,"2_45L",4.35,"red",1.02849156471319
19,"2_45L",1.95,"red",0.00961207069825415
20,"2_45L",NA,"red",NA
21,"2_45L",1.65,"red",-0.117747866053613
22,"2_45L",1,"red",-0.39369439568266
23,"2_45L",1.05,"red",-0.372467739557349
24,"2_45L",1.15,"red",-0.330014427306726
25,"2_45L",0.25,"red",-0.712094237562329
26,"2_45L",NA,"red",NA
27,"2_45L",1.25,"red",-0.287561115056103
28,"2_45L",0.35,"red",-0.669640925311706
29,"2_45L",1,"red",-0.39369439568266
30,"2_45L",1.2,"red",-0.308787771181415
31,"2_45L",0.55,"red",-0.584734300810461
32,"2_45L",0.65,"red",-0.542280988559839
33,"2_45L",0.25,"red",-0.712094237562329
34,"2_45L",0.55,"red",-0.584734300810461
35,"2_45L",1.6,"red",-0.138974522178925
36,"2_45L",0.9,"red",-0.436147707933282
37,"2_45L",0.4,"red",-0.648414269186395
38,"2_45L",0.65,"red",-0.542280988559839
39,"2_45L",2.05,"red",0.0520653829488766
40,"2_45L",NA,"red",NA
41,"2_45L",1.6,"red",-0.138974522178925
42,"2_45L",1.25,"red",-0.287561115056103
43,"2_45L",0,"red",-0.818227518188885
44,"2_45L",0,"red",-0.818227518188885
45,"2_45L",0,"red",-0.818227518188885
46,"2_45L",0,"red",-0.818227518188885
47,"2_45L",0,"red",-0.818227518188885
48,"2_45L",NA,"red",NA
49,"2_45L",NA,"red",NA
50,"2_45L",0,"red",-0.818227518188885
51,"2_45L",0,"red",-0.818227518188885
52,"2_45L",0,"red",-0.818227518188885
53,"2_45L",0,"red",-0.818227518188885
54,"2_45L",0,"red",-0.818227518188885
55,"2_45L",0,"red",-0.818227518188885
56,"2_45L",NA,"red",NA
57,"2_45L",0,"red",-0.818227518188885
58,"2_45L",NA,"red",NA
59,"2_45L",NA,"red",NA
60,"2_45L",0,"red",-0.818227518188885
61,"2_45L",0.6,"red",-0.56350764468515
62,"2_45L",NA,"red",NA
63,"2_45L",0.25,"red",-0.712094237562329
1,"2_45L",0,"wavy",-0.569713249646444
2,"2_45L",0,"wavy",-0.569713249646444
3,"2_45L",0,"wavy",-0.569713249646444
4,"2_45L",0,"wavy",-0.569713249646444
5,"2_45L",0,"wavy",-0.569713249646444
6,"2_45L",0.05,"wavy",-0.46339352348003
7,"2_45L",0,"wavy",-0.569713249646444
8,"2_45L",NA,"wavy",NA
9,"2_45L",0.1,"wavy",-0.357073797313616
10,"2_45L",0.2,"wavy",-0.144434344980789
11,"2_45L",0.5,"wavy",0.493484012017694
12,"2_45L",0.4,"wavy",0.280844559684867
13,"2_45L",0.2,"wavy",-0.144434344980789
14,"2_45L",0.4,"wavy",0.280844559684867
15,"2_45L",0.15,"wavy",-0.250754071147202
16,"2_45L",1.25,"wavy",2.0882799045139
17,"2_45L",0.75,"wavy",1.02508264284976
18,"2_45L",2.25,"wavy",4.21467442784218
19,"2_45L",1.8,"wavy",3.25779689234445
20,"2_45L",NA,"wavy",NA
21,"2_45L",1.3,"wavy",2.19459963068032
22,"2_45L",0.15,"wavy",-0.250754071147202
23,"2_45L",0.4,"wavy",0.280844559684867
24,"2_45L",0.7,"wavy",0.91876291668335
25,"2_45L",0.55,"wavy",0.599803738184108
26,"2_45L",NA,"wavy",NA
27,"2_45L",0.2,"wavy",-0.144434344980789
28,"2_45L",0.25,"wavy",-0.0381146188143748
29,"2_45L",0.05,"wavy",-0.46339352348003
30,"2_45L",0.05,"wavy",-0.46339352348003
31,"2_45L",0.05,"wavy",-0.46339352348003
32,"2_45L",0.2,"wavy",-0.144434344980789
33,"2_45L",0.1,"wavy",-0.357073797313616
34,"2_45L",0.05,"wavy",-0.46339352348003
35,"2_45L",0,"wavy",-0.569713249646444
36,"2_45L",0,"wavy",-0.569713249646444
37,"2_45L",0,"wavy",-0.569713249646444
38,"2_45L",0.9,"wavy",1.34404182134901
39,"2_45L",0.05,"wavy",-0.46339352348003
40,"2_45L",NA,"wavy",NA
41,"2_45L",0.7,"wavy",0.91876291668335
42,"2_45L",0.2,"wavy",-0.144434344980789
43,"2_45L",0.05,"wavy",-0.46339352348003
44,"2_45L",0.1,"wavy",-0.357073797313616
45,"2_45L",0.1,"wavy",-0.357073797313616
46,"2_45L",0,"wavy",-0.569713249646444
47,"2_45L",0,"wavy",-0.569713249646444
48,"2_45L",NA,"wavy",NA
49,"2_45L",NA,"wavy",NA
50,"2_45L",0,"wavy",-0.569713249646444
51,"2_45L",0,"wavy",-0.569713249646444
52,"2_45L",0,"wavy",-0.569713249646444
53,"2_45L",0,"wavy",-0.569713249646444
54,"2_45L",0,"wavy",-0.569713249646444
